id,effective_from,effective_to,creator_id,modifier_id,created,modified,polymorphic_ctype_id,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
12,2014-06-05 18:28:14.632000+08:00,,100000,1,2014-06-05 18:28:14.632000+08:00,2018-10-15 13:52:09.613467+08:00,25,0,completed,1993,97,1000,<p>Control of jarrah leafminer: selective retention of jarrah leafminer resistant trees and ground coppice in a demonstration forest plot </p>,,,,,,7,1,30,,,"A Wills, A Wills",South West,,,,"A Wills, A Wills",,
218,2014-06-05 18:29:31.882000+08:00,,100000,1,2014-06-05 18:29:31.882000+08:00,2018-10-15 13:52:09.965918+08:00,25,0,completed,1984,1,1000,<p>Jarrah establishment in southern forests </p>,,,,1984-01-01,,7,1,17,,,L Mccaw,,,,,L Mccaw,,
730,2018-08-09 16:51:39.543096+08:00,,100458,100934,2018-08-09 16:51:39.543123+08:00,2023-06-13 12:10:32.481869+08:00,29,1,updating,2018,95,1000,"<p>Incident investigations, response and advice</p>",projects/2018-95/fishkill2012edited.jpeg,<p>Rivers and estuaries science supporting management</p>,"<p>Science support for management including incident response, monitoring, reporting and advice.</p>",2018-07-01,2021-06-30,20,8,100458,100458,,"K Trayler, J Cosgrove, P Novak, S Thompson",Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,,"<p>rivers, estuaries, science, incidents, monitoring</p>"
433,2014-06-06 13:16:10.822000+08:00,,5,1,2014-06-06 13:16:10.822000+08:00,2022-09-01 16:16:04.196480+08:00,25,0,closure requested,2014,1,1000,<p>Understanding the changing fire environment of south-west Western Australia</p>,projects/2014-1/DSCN6843.jpeg,<p>Managing fire in a drier and more fire-prone landscape.</p>,<p>External collaborators - Bureau of Meteorology; Centre for Australian Weather and Climate Research; Bushfire Dynamics and Applicatons CSIRO Ecosystem Sciences</p>,2013-01-10,2021-10-01,21,6,17,17,17,L Mccaw,"Midwest, Wheatbelt, Swan, South Coast, South West",,"Jarrah Forest, Mallee, Warren","Northern Agricultural, South West, South Coast",L Mccaw,6,
707,2018-07-17 14:15:09.872145+08:00,,100437,100934,2018-07-17 14:15:09.872174+08:00,2023-06-13 12:10:32.734962+08:00,29,0,updating,2018,73,1000,<p>Spatial analysis and modelling</p>,projects/2018-73/SDISremotesensimage.jpeg,<p>Spatial analysis and modelling to provide spatially explicit information informing conservation management and other research programs.&nbsp;</p>,"<p>Spatial analysis and modelling are tools used and developed by the Department to assist in the evaluation, interpretation and prediction of conservation values, threatening processes and management actions.&nbsp; These tools generally integrate spatial datasets, expert knowledge and GIS modelling techniques to produce spatially explicit products that can be used to inform decision-making.&nbsp; Projects can be focused on species occurrence (e.g., species distribution models; habitat suitability modelling), animal movement (e.g., home range; identification of habitat linkages), landscape scale processes (e.g., assessment of habitat fragmentation) or assessments such as assessing risk (e.g., feral cattle risk to biodiversity values).&nbsp; Identification of areas of high conservation value for protection are also undertaken through combining numerous conservation value datasets and using software to evaluate possible conservation scenarios.&nbsp;</p>",2014-01-01,,19,1,100448,100450,,"J Kinloch, K Zdunic, G Loewenthal, B Huntley, G Pitt",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,"K Zdunic, J Kinloch",31,"<p>analysis, modelling, spatial, GIS</p>"
981,2022-05-23 15:41:31.836901+08:00,,87,100934,2022-05-23 15:41:31.836926+08:00,2023-06-16 08:40:59.953034+08:00,30,2,active,2022,7,1000,"<p>Australian sea lions in the Perth metropolitan area: abundance, movement and habitat use.</p>",projects/2022-7/MSP1.jpeg,,,2022-01-03,2024-01-01,9,1,87,87,,"K Waples, H Raudino",Swan,Swan Coastal,"All IBRA Regions, Eucla",Swan,K Waples,7,
979,2022-05-20 14:28:56.737120+08:00,,100763,100934,2022-05-20 14:28:56.737146+08:00,2023-06-13 12:10:33.776134+08:00,26,3,updating,2022,5,1000,<p>Plastic pollution in urban drains</p>,projects/2022-5/PlasticsdrainresearchfinemeshnetwithsampleBayswaterMainDrainJuly2022v2.png,,<p>This project will be carried out by Curtin University Advanced Science Program student Mitchell Williams who is completing a undergraduate degree in Environmental Science.&nbsp; His primary supervisor at Curtin University is Assoc. Prof Jennifer McIlwain. The project is supported by a grant from the Plastics Free River Park Program in the Rivers and Estuaries Branch.&nbsp;&nbsp;</p>,2022-03-01,2022-12-01,20,8,100763,100763,,P Novak,Swan,Swan Coastal,Swan Coastal Plain,Swan,P Novak,32,
978,2022-05-20 14:19:17.704564+08:00,,100763,100934,2022-05-20 14:19:17.704591+08:00,2023-06-13 12:10:33.825466+08:00,26,3,updating,2022,4,1000,<p>Canning River water quality and macrophyte investigation</p>,projects/2022-4/site3Pcrisusbed.jpeg,,<p>This project is being undertaken by Amie Gillies at University of Western Australia as her dissertation project for a Masters in Environmental Science. Assoc Prof. Nik Callow is the UWA supervisor.&nbsp;</p>,2022-03-01,2022-12-01,20,8,100763,100763,,P Novak,Swan,Swan Coastal,Swan Coastal Plain,Swan,P Novak,32,
664,2018-07-05 14:14:20.510634+08:00,,100458,100564,2018-07-05 14:14:20.510657+08:00,2020-07-14 13:17:45.893918+08:00,25,0,completed,2018,30,1000,<p>Explaining foreshore vegetation die-off</p>,projects/2018-30/IMG7667edited.jpeg,<p>Understanding riparian dieback</p>,,2017-07-01,2019-06-30,20,8,100458,100458,,"K Trayler, B Huntley, A Okum",Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,,"<p>dieback, salinity, climate</p>"
976,2022-04-20 12:06:41.213628+08:00,,93,100934,2022-04-20 12:06:41.213653+08:00,2023-06-13 12:10:33.872422+08:00,26,3,updating,2022,2,1000,<p>The influence of mining on the movement ecology and behaviour of the endangered northern quoll (<em>Dasyurus hallucatus</em>)</p>,projects/2022-2/IMG4140.jpeg,,,2022-01-03,2025-01-03,5,4,93,93,,L Gibson,Pilbara,,,,L Gibson,1,
660,2018-07-05 14:01:16.966448+08:00,,100458,100458,2018-07-05 14:01:16.966472+08:00,2020-06-05 09:13:56.097702+08:00,30,2,completed,2018,26,1000,<p>Shorebirds 2020 - capacity and information exchange</p>,,,,,2018-12-31,20,8,100458,100458,,K Trayler,,,,,K Trayler,32,
612,2017-09-11 16:24:58.407613+08:00,,145,1,2017-09-11 16:24:58.407636+08:00,2018-10-15 13:51:52.265593+08:00,30,2,completed,2017,38,1000,<p>Mapping species distributions using towed video and BRUV</p>,projects/2017-38/OS41.JPG,,,2016-07-01,2017-12-31,9,1,145,145,,S Wilson,Swan,Swan Coastal,Leeuwin-Naturaliste,"Swan, South West",S Wilson,7,
1038,2023-05-25 13:01:44.405782+08:00,,100749,100749,2023-05-25 13:01:44.405810+08:00,2023-10-27 16:33:37.492543+08:00,29,1,updating,2023,14,1000,<p>Assessment and advice for conservation significant species and ecological communities</p>,projects/2023-14/ConospermumundulatumphotoValEnglish_2.jpeg,,<p>Effectively translate and communicate scientific knowledge and information to policy makers decision makers and managers through appropriate processes.</p>,2023-05-25,2025-06-30,15,1,100749,100822,,"C Bourke, R Boyland, A Connell, K Griffiths, R Harvey, T Johnston, R Luu, R Rees, B Richards",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,"C Bourke, T Johnston, R Harvey",1,"<p>threatened species, threatened ecological communities, Biodiversity Conservation Act approvals, scientific advice, impact assessment, s40, s45.</p>"
648,2018-06-15 14:44:49.755913+08:00,,87,87,2018-06-15 14:44:49.755938+08:00,2023-06-30 15:00:50.461471+08:00,30,2,active,2018,14,1000,<p>Dugong population and habitat survey - Shark Bay and Ningaloo</p>,projects/2018-14/DugongSimonAllen.jpg,,,2018-05-30,2023-12-30,9,1,87,307,,"H Raudino, K Waples, K Murray","Pilbara, Midwest",,"Pilbara, Carnarvon, Gascoyne",,K Waples,7,"<p>Dugong, aerial survey, population</p>"
442,2014-06-26 12:44:05.090000+08:00,,24,1,2014-06-26 12:44:05.090000+08:00,2018-10-15 13:51:57.481504+08:00,26,3,completed,2014,9,1000,"<p>Pathogen transmission in the critically endangered woylie: a community, population, and individual approach</p>",projects/2014-9/totallywild049cropped.jpg,,<p>Krista Jones</p>,2014-01-01,2017-01-01,5,1,24,24,24,A Wayne,South West,Donnelly,Jarrah Forest,,A Wayne,1,
551,2016-07-19 13:12:40.757909+08:00,,10,257,2016-07-19 13:12:40.757938+08:00,2023-06-26 14:45:48.283409+08:00,30,2,active,2016,66,1000,<p>Skeletochronology and stable isotope analyses of flatback turtles</p>,projects/2016-66/screenmicrosuite.JPG,<p>You are what you eat:&nbsp; Can a combination of skeletochronology and&nbsp; stable isotope reveal what flatback turtles eat and where they forage?</p>,"<p><strong>What?&nbsp;</strong> Skeletochronology will generate age estimates from museum specimens, and new found carcasses for the flatback turtle, the Australian endemic which has an unknown life history stage. Stable analysis will generate chemical signatures for what flatback turtles feed upon, where they feed, and how that changes through the different life history stages.</p>
<p><strong>Why?&nbsp;</strong> Skeletochronology will define the first ages of reproduction, growth curves, and longevity estimates for flatback turtles. Stable Isotope analysis will evaluate if and how diets change with growth from hatchling-juvenile-adult status.</p>
<p><strong>What have we found?&nbsp;</strong> Samples of flatback turtle arm bones (the humerus) have been collected from carcasses and exported under CITES permits over 2015-2018.&nbsp; Samples are processed and consensus reads for age estimates are being calibrated.&nbsp; Isotope studies are pending. Results are expected for presentation at ISTS 2019<strong><br /></strong></p>
<p><strong>Who are our partners?</strong> National Marine Fisheries Service, UWA, Isotopes, CSIRO, National Fisheries Service</p>
<p><strong>Specimens provided by:</strong> DBCA regional offices, Dr. Colin Limpus (QLD Department of Environmental Heritage and Protection), Dr. Mick Guinea (Charles Darwin University), Dr. Kellie Pendoley (Pendoley Environmental), Queensland Museum, NT Museum, WA Museum.</p>",2015-07-01,2024-12-31,9,1,257,257,,"T Tucker, S Whiting","Kimberley, Pilbara","East Kimberley, West Kimberley, Pilbara East","Northern Kimberley, Ord Victoria Plain, Central Kimberley, Dampierland, Pilbara, Gascoyne, Oceanic Shoals, Kimberley, Northwest Shelf, King Sound, Eighty Mile Beach, Pilbara (Offshore), Pilbara (Nearshore), Ningaloo, Shark Bay",Rangelands,,7,"<p>stable isotopes, skeletochronology, flatback, migration, reproductive energetics, radioisotope ecology, sea turtle, flatbacks_biology</p>"
279,2014-06-05 18:29:34.057000+08:00,,100000,1,2014-06-05 18:29:34.057000+08:00,2018-10-15 13:52:02.117860+08:00,30,2,completed,2012,408,1000,<p>Bush Blitz: ex-Credo Station survey </p>,,,,,,3,1,114,99,114,"M Cowan, S van Leeuwen, N Gibson, M Langley, N Guthrie",Goldfields,,Coolgardie,Rangelands,M Cowan,,
1054,2023-06-28 15:29:37.532598+08:00,,100448,100448,2023-06-28 15:29:37.532627+08:00,2023-06-28 15:33:48.787512+08:00,30,2,active,2023,30,1000,<p>Great Western Woodlands fire history update and data quality improvement.</p>,,,<p>Complete and current fire history of the Great Western Woodlands is important for the management of the vegetation types in the region especially fire sensitive obligate seeder woodlands. This project updates and improves the archive of fire history through Landsat image analysis.</p>,2022-09-01,2023-11-01,19,4,100448,100448,,"J Ruscalleda Alvarez, K Zdunic",Goldfields,Goldfields,Mallee,,K Zdunic,6,
834,2019-06-21 11:43:28.313959+08:00,,22,100641,2019-06-21 11:43:28.313988+08:00,2021-07-05 08:57:30.442457+08:00,30,2,completed,2019,49,1000,<p>Ashfield Flats Hydrological Project</p>,,,,2019-01-01,2020-06-30,7,4,100641,100151,,G McGrath,Swan,Swan Coastal,Swan Coastal Plain,Swan,G McGrath,11,
936,2021-04-27 13:21:29.499584+08:00,,100472,101069,2021-04-27 13:21:29.499620+08:00,2023-06-14 13:51:43.794054+08:00,25,0,new,2021,10,1000,<p>Threatened Species and Ecological Communities Biodiversity Knowledge</p>,,"<p>Development, implementation and maintenance of a new database system for Threatened Species and Ecological Communities in WA.</p>",,2023-06-01,2025-06-30,15,1,100472,101069,,"J Chick, C Sands, Y Skinner, J Donaldson",Swan,,,,J Donaldson,23,"<p>Capture, Store, Curate, Maintain, Analyse, Threatened, Species, Ecological Communities, Flora, Fauna, Conservation, Listings, IUCN, Occurrence, Population</p>"
724,2018-08-03 10:48:00.582274+08:00,,100553,100934,2018-08-03 10:48:00.582321+08:00,2023-06-13 12:10:36.057378+08:00,26,3,updating,2018,89,1000,<p>Ecologically tolerable fire regimes for key banksia&nbsp;woodland plant species</p>,projects/2018-89/Banksiawoodland.jpeg,,,2015-03-08,2019-12-31,21,6,100457,100457,,"B Miller, D Merritt",Swan,,,,"B Miller, D Merritt",6,
549,2016-07-19 13:06:30.966989+08:00,,10,142,2016-07-19 13:06:30.967017+08:00,2021-06-15 11:05:21.006318+08:00,30,2,completed,2016,64,1000,<p>Understanding the early offshore movement of flatback turtle hatchlings and the effects of anthropogenic light</p>,projects/2016-64/anthrolight.png,<p>Investigating the impact of artificial light on turtles close to shore</p>,"<p><strong>What?&nbsp;</strong>To determine the impacts of artificial light of near shore movements of flatback hatchlings and identify cues used for navigation from field and laboratory experiments.</p>
<p><strong>Why?&nbsp;</strong>Light pollution is considered a primary risk to marine turtle populations and particularly on their early life-history stages. Although the negative impacts of artificial light on the orientation of marine turtle hatchlings from the nest to the sea has been well documented, the impact of artificial light on their in water behaviour is poorly understood. This project will fill critical knowledge gaps that could be used for mitigation of impacts through advice to new developments or managing existing light in urban or industrial areas.</p>
<p><strong>What have we found? </strong>PhD candidate is still in the final stages of this project and all analyses are not completed. However, preliminary results show that hatchling flatback turtles are attracted to light at sea, there is a complex interaction between wave direction and light that influences turtle orientation. Coastal structures such as jetties also influence the level of hatchling predation adjacent to rookeries.</p>
<p><strong>Who are our partners?&nbsp;</strong>DBCA, UWA, AIMS, Pendoley Environmental</p>
<p>&nbsp;</p>
<p>&nbsp;</p>",,,9,1,142,142,,S Whiting,Pilbara,Exmouth,"Pilbara, Pilbara (Nearshore)",Rangelands,S Whiting,7,"<p>turtle, flatback, anthropogenic, light, pressure,&nbsp;<strong>NWSFTCP Code&nbsp;</strong>P1Ra, flatbacks_threats</p>"
719,2018-07-24 23:24:17.553144+08:00,,6,100934,2018-07-24 23:24:17.553171+08:00,2022-10-20 13:12:54.593326+08:00,30,2,active,2018,84,1000,<p>Molecular characterisation of stinking passionflower (<em>Passiflora foetida</em>)</p>,,,,2018-01-01,2020-12-31,6,4,6,252,,M Byrne,Pilbara,,,,M Byrne,3,
718,2018-07-24 23:10:00.376258+08:00,,6,6,2018-07-24 23:10:00.376286+08:00,2023-07-04 18:39:22.371859+08:00,30,2,completed,2018,83,1000,<p>Understanding the genetic diversity of native <em>Leptospermum</em> species for high value honey products</p>,,,,2018-01-01,2021-12-31,6,4,6,243,,"M Byrne, R Binks",South Coast,,,South West,M Byrne,3,
969,2021-07-07 09:55:59.408698+08:00,,100317,100934,2021-07-07 09:55:59.408726+08:00,2023-06-13 12:10:33.919736+08:00,26,3,updating,2021,43,1000,<p>Genetic characterisation and behavioural ecology of the western grasswren (<em>Amytornis textilis</em>)</p>,projects/2021-43/Malegrasswren2_1.jpeg,<p>Learning more about the genetics and behaviour of the cryptic western grasswren</p>,,2019-02-01,2022-08-01,5,4,100317,100317,,"A Burbidge, S Cowen",Midwest,Shark Bay,Carnarvon,Northern Agricultural,"A Burbidge, S Cowen",27,<p>population genetics; animal behaviour; reintroduction; island restoration</p>
971,2021-08-03 08:50:01.079659+08:00,,100911,100934,2021-08-03 08:50:01.079687+08:00,2023-10-12 14:17:18.226296+08:00,29,1,updating,2021,45,1000,<p>BIO data collation program</p>,projects/2021-45/47242911655326a96ee9o1.jpeg,<p>Working with Western Australians to unlock biodiversity data.</p>,,2020-10-01,2024-06-30,22,1,100911,100911,,"A Barker, H Ensikat, K Grogan, Z Huq, S Marcus, D Murphy, H Pichette, C Piper, N Panine, R Cechner",All Regions,,All IBRA Regions,All Regions,H Ensikat,23,"<p>Biodiversity data, data sharing, cross-sector collaboration</p>"
