id,creator_id,modifier_id,created,modified,type,status,year,number,position,title,image,tagline,comments,start_date,end_date,program_id,output_program_id,project_owner_id,data_custodian_id,site_custodian_id,team_list_plain,area_list_dpaw_region,area_list_dpaw_district,area_list_ibra_imcra_region,area_list_nrm_region,supervising_scientist_list_plain,research_function_id,keywords
564,10,1,2016-08-25 10:29:48.722400+08:00,2018-10-15 13:51:53.893508+08:00,2,completed,2016,79,1000.0,<p>Plant species richness and endemism within the south-western Australian Floristic Region</p>,,,,,,3.0,1.0,4,4.0,,P Gioia,"Wheatbelt, South Coast, South West, Warren","Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Yalgoo, Murchison, Geraldton Sandplains, Avon Wheatbelt, Coolgardie, Swan Coastal Plain, Jarrah Forest, Hampton, Mallee, Esperance Plains, Warren","Northern Agricultural, Avon, Swan, South West, South Coast",P Gioia,5.0,
553,24,100934,2016-07-26 11:44:06.425872+08:00,2023-06-13 12:10:29.559801+08:00,0,updating,2016,68,1000.0,<p>South West Threatened Fauna Recovery Project: Southern Jarrah Forest</p>,projects/2016-68/Cat_Phas_cropped.jpg,<p>Recovery of threatened mammals in the southern jarrah forests through effective integration of feral cat control with existing fox control</p>,,2016-02-01,2018-12-31,5.0,1.0,24,24.0,,"A Wayne, M Maxwell, C Ward",South West,"Blackwood, Donnelly, Frankland",Jarrah Forest,"South West, South Coast",A Wayne,1.0,
987,100980,1,2022-05-30 14:58:05.331175+08:00,2022-06-24 12:46:21.301102+08:00,0,new,2022,13,1000.0,<p><strong>Whale shark behavioural response to tourism interaction in Ningaloo Marine Park and implications for future management</strong></p>,,,,2022-04-20,2024-06-30,9.0,1.0,307,307.0,,,Pilbara,Exmouth,Ningaloo,,,7.0,
986,87,100934,2022-05-27 14:28:18.400492+08:00,2022-10-19 10:12:58.560178+08:00,2,completed,2022,12,1000.0,"<p>Australian Sea Lions in the Perth Metropolitan area: abundance, movement and habitat use.</p>",,,,2022-01-03,2024-01-01,9.0,4.0,87,87.0,,,Swan,Swan Coastal,Eucla,Swan,,7.0,
985,87,100934,2022-05-27 14:25:40.028312+08:00,2022-10-19 10:10:08.582920+08:00,2,completed,2022,11,1000.0,"<p>Australian Sea Lions in the Perth Metropolitan area: abundance, movement and habitat use.</p>",,,,2022-01-03,2024-01-01,9.0,4.0,87,87.0,,"H Raudino, K Waples",,,,,K Waples,7.0,
984,1,100934,2022-05-27 09:32:14.835095+08:00,2023-09-29 16:13:22.622236+08:00,2,completed,2022,10,1000.0,<p>OpenDataKit (ODK)</p>,,,<p>Collaboration with the ODK community</p>,2010-05-01,,11.0,4.0,1,1.0,,,,,,,,7.0,
982,87,100934,2022-05-23 15:44:15.978191+08:00,2022-10-19 10:13:35.621295+08:00,2,completed,2022,8,1000.0,"<p>Australian Sea Lions in Perth Metropolitan are: abundance, movement and habitat use.</p>",,,,2022-05-23,2024-01-01,9.0,1.0,87,87.0,,,,,,,,7.0,
923,100516,100580,2020-07-17 17:45:42.796942+08:00,2023-06-26 15:19:06.885202+08:00,3,updating,2020,66,1000.0,<p>Characterisation of mitochondrial function in the cryopreservation of threatened flora</p>,projects/2020-66/Q22.jpeg,<p>Metabolic rate in plant material can be measured by oxygen consumption. The Q2 oxygen sensor enables the metabolic rate of shoot tips undergoing various stages of cryopreservation to be estimated. This provides information critical to optimising cryopreservation protocols for a wide range of plant species.&nbsp;</p>,"<p>This project aims to examine the effects of cryopreservation on metabolism of plant tissues, with emphasis on mitochondrial function as these organelles are the primary sources of energy molecules (ATP) that drive all cellular processes including the ability to recover from injury sustained to cells and tissues during the various steps of cryopreservation. A better understanding of the effects of cryogenic injury will enable better optimisation of cryopreservation for sensitive species, including many threatened taxa where ex situ storage remains a problem.</p>",2019-03-04,2024-01-01,17.0,4.0,100516,100516.0,,"B Funnekotter, E Bunn",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,"B Funnekotter, E Bunn",28.0,"Cryostorage, metabolism, plants, respirometry, mitochondria"
26,100000,100934,2014-06-05 18:28:17.015000+08:00,2023-06-13 12:10:31.990421+08:00,0,updating,1998,7,1000.0,<p>Genetic analysis for the development of vegetation services and sustainable environmental management</p>,projects/1998-7/IMG_0285_1.JPG,,,,,7.0,1.0,6,,,"M Byrne, R Binks, M Millar, D Bradbury, N Delnevo","Pilbara, Midwest, Goldfields, Wheatbelt, South Coast, South West, Warren",,"Murchison, Geraldton Sandplains, Avon Wheatbelt, Coolgardie, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren","Wheatbelt, Rangelands, Northern Agricultural, South West, South Coast",M Byrne,3.0,
20,100000,1,2014-06-05 18:28:15.742000+08:00,2018-10-15 13:52:09.173510+08:00,0,completed,1994,8,1000.0,<p>Long-term monitoring of impact of timber harvesting on bird populations in south-west forests </p>,,,,,,7.0,1.0,17,,,"L Mccaw, G Liddelow, C Vellios, V Tunsell, M Williams, L Mccaw",Warren,Donnelly,,,"L Mccaw, L Mccaw",,
18,100000,1,2014-06-05 18:28:15.563000+08:00,2018-10-15 13:52:09.243958+08:00,0,suspended,1993,159,1000.0,<p>Ecology and conservation of threatened pythons in Western Australia</p>,,,,,,5.0,1.0,60,,,D Pearson,Midwest,,Swan Coastal Plain,Northern Agricultural,D Pearson,1.0,
613,10,10,2017-09-11 16:46:58.734053+08:00,2019-08-22 11:26:12.172437+08:00,3,completed,2017,39,1000.0,<p>Effects of climate change on the Australian native grass <em>Neurachne alopecuroide</em>a: provenance response to drought from germination to early seedling vigour</p>,projects/2017-39/AnneCochrane1.jpg,,,2017-01-01,2018-01-27,6.0,1.0,34,34.0,,A Cochrane,Warren,"Moora, Central Wheatbelt, Swan Coastal, Perth Hills, Esperance, Great Southern, Wellington, Albany, Blackwood, Donnelly, Frankland","Murchison, Geraldton Sandplains, Avon Wheatbelt, Swan Coastal Plain, Jarrah Forest, Mallee, Esperance Plains, Warren","Wheatbelt, Northern Agricultural, Avon, Swan, South West, South Coast",A Cochrane,2.0,
1046,100458,100458,2023-06-12 16:06:36.079202+08:00,2023-09-01 12:36:01.144149+08:00,3,updating,2023,22,1000.0,<p>Understanding drivers of fish communities - Eagle Rays</p>,projects/2023-22/eaglerayjuvenile.jpeg,,"<p>Building on historic fish communities datasets (2012-2019), this research will assess the current status of the Southern Eagle Ray (<em>Myliobatis tenuicaudatus</em>) population in the Swan-Canning Estuary, collate the biological information that is available for this and similar species elsewhere. The analysis conducted will provide quantitative data on diets, age, sexual maturity and other biological features that will help create further understanding of this species.&nbsp;</p>",2022-12-12,2023-12-12,20.0,4.0,100458,100458.0,,K Trayler,Swan,Swan Coastal,,South West,K Trayler,32.0,southern eagle ray; fish communities
821,145,10,2019-06-11 16:45:16.273399+08:00,2019-08-29 10:05:26.081731+08:00,2,active,2019,36,1000.0,"<p>Collation of historic data for Shark Bay, Marmion and Shoalwater Islands Marine Parks.</p>",projects/2019-36/MSP446.jpeg,,,2019-03-29,,9.0,4.0,145,145.0,,J Goetze,Swan,"Shark Bay, Swan Coastal","Shark Bay, Leeuwin-Naturaliste",,J Goetze,7.0,
786,100518,100518,2019-01-11 15:09:05.346604+08:00,2021-05-24 13:34:08.171276+08:00,3,completed,2019,1,1000.0,"<p>Evolution and conservation consequences of bird pollination: an ecological and genetic study of mating, pollen dispersal and recruitment in <em>Eucalyptus caesia</em></p>",projects/2019-1/Euccaesia.JPG,<p>Birds play a critical role in the pollination of Eucalyptus caesia&nbsp;</p>,,2016-01-28,2020-06-30,17.0,1.0,100518,100518.0,,S Krauss,,,,,S Krauss,2.0,
223,100000,1,2014-06-05 18:29:32.035000+08:00,2018-10-15 13:52:09.465807+08:00,0,completed,1993,112,1000.0,<p>Selection screening and field testing of jarrah resistant to Phytophthora cinnamomi. </p>,,,,1993-01-01,,7.0,1.0,110,,,M Stukely,,,,,M Stukely,,
630,100319,1,2017-10-12 16:16:37.721653+08:00,2019-08-22 10:23:44.495927+08:00,0,new,2017,56,1000.0,<p>Current and future habitat availability for WA marine turtles : State-wide study of sand temperatures</p>,projects/2017-56/P1030096.JPG,<p>State-wide study of sand temperatures for monitoring future turtle nesting habitat</p>,"<p><strong>What?&nbsp;</strong>To monitor sand temperatures on key beaches throughout the North West Shelf to document current thermal characteristics of nests and nesting habitats.</p>
<p><strong>Why?&nbsp;</strong>Global temperature increases have been identified in the NWSFTCP Strategic Conservation Plan as a moderate pressure for the NWS flatback turtle&nbsp;management unit. Increasing temperatures are likely to lead to reduced hatching success, altered sex ratios and changes in spatial and temporal distribution of nesting and changes to foraging habitat. We need to estimate baseline condition levels in terms of sand temperature at nesting aggregations within the NWS flatback turtle management unit.</p>
<p><strong>What have we found? </strong>Temperature loggers have been deployed across the state from Walpole to Cape Domett.&nbsp;Data from the first year of deployment have been downloaded and are currently analysed.&nbsp;</p>
<p><strong>Who are our partners?</strong> DBCA, local ranger groups, DBCA regional offices</p>",2016-11-01,2019-06-30,9.0,,100319,100319.0,,,All Regions,,,,,7.0,"Temperature loggers, turtles, nesting habitat, flatbacks_biology"
1065,100749,100749,2023-07-31 14:00:22.119044+08:00,2023-10-26 15:54:56.992360+08:00,1,updating,2023,41,1000.0,<p>Biodiversity knowledge management</p>,projects/2023-41/verticordiahughaniiDBCA.jpeg,,"<p>This project is the core ongoing functions of the Biodiversity Knowledge team. The team is responsible for the maintenance of legislative lists for threatened species and ecological communities and the ongoing curation and maintenance of data, information and knowledge systems for conservation significant species, communities and wetlands.</p>",2023-07-01,2025-06-30,15.0,1.0,100749,100472.0,,"J Donaldson, J Chick, A Cooke, M Greenwell, R Harvey, B Meagher, C Sands, E Skey, Y Skinner, S Williamson, R Wright",All Regions,All DPaW Districts,All IBRA Regions,All Regions,"J Donaldson, C Sands, R Harvey",23.0,"database, data management, threatened flora, threatened fauna, threatened ecological communities, Threatened Species Scientific Committee, Threatened Ecological Communities Scientific Committee, listing, IUCN"
390,100000,10,2014-06-05 18:29:39.845000+08:00,2019-08-29 10:34:45.939533+08:00,2,active,2013,26,1000.0,<p>Strategic weed assessment of the Pilbara Bioregion</p>,,,,,,7.0,1.0,10,,,"R Binks, M Byrne",Pilbara,,Pilbara,Rangelands,M Byrne,2.0,
731,22,100641,2018-08-15 16:07:05.743870+08:00,2023-06-26 15:30:30.206162+08:00,2,completed,2018,96,1000.0,<p>Hydrology of the Ashfield Flats</p>,projects/2018-96/render0015.apng,<p>Spring tide at Ashfield Flats</p>,"<p>Using funding from Dept Planning, Lands and Heritage and Perth NRM, via DBCA's Rivers and Estuaries Branch, Ecosystem Science Program is undertaking a study of the Ashfield Flats that will provide an understanding of the area's hydrology to inform the following objectives:</p>
<p>1.&nbsp;&nbsp; &nbsp;Appropriately identify and manage acid sulfate generation as part of any works programme,<br />2.&nbsp;&nbsp; &nbsp;Improve water quality being exported through the Chapman Street drain and Kitchener Street drain into the Swan River,<br />3.&nbsp;&nbsp; &nbsp;Reduce the extent of weeds in the conservations area,<br />4.&nbsp;&nbsp; &nbsp;Restore and enhance the extent and condition of wetland vegetation and<br />5.&nbsp;&nbsp; &nbsp;Re-establish a more natural saline &ndash; fresh hydrological regime.</p>",2018-07-01,2021-11-30,7.0,4.0,100641,100641.0,,"G McGrath, J Rutherford, B Huntley",Swan,Swan Coastal,Swan Coastal Plain,Swan,G McGrath,11.0,"Ashfield, Hydrology, Meavy Metals, Samphire"
221,100000,1,2014-06-05 18:29:31.972000+08:00,2018-10-15 13:52:09.566843+08:00,0,completed,1993,100,1000.0,<p>Wind speed profiles for predicting fire danger and fire behaviour in south-west forests. </p>,,,,1993-01-01,,7.0,1.0,113,,,N Burrows,,,,,N Burrows,,
13,100000,1,2014-06-05 18:28:14.722000+08:00,2018-10-15 13:52:09.589760+08:00,0,completed,1993,99,1000.0,<p>Monitoring long-term effects of various fire regimes on species richness and composition of southern jarrah forest understorey </p>,,,,,,7.0,1.0,113,,,"N Burrows, N Burrows, B Ward, R Cranfield, G Liddelow","South West, Warren",,,,"N Burrows, N Burrows",,
12,100000,1,2014-06-05 18:28:14.632000+08:00,2018-10-15 13:52:09.613467+08:00,0,completed,1993,97,1000.0,<p>Control of jarrah leafminer: selective retention of jarrah leafminer resistant trees and ground coppice in a demonstration forest plot </p>,,,,,,7.0,1.0,30,,,"A Wills, A Wills",South West,,,,"A Wills, A Wills",,
218,100000,1,2014-06-05 18:29:31.882000+08:00,2018-10-15 13:52:09.965918+08:00,0,completed,1984,1,1000.0,<p>Jarrah establishment in southern forests </p>,,,,1984-01-01,,7.0,1.0,17,,,L Mccaw,,,,,L Mccaw,,
730,100458,100934,2018-08-09 16:51:39.543123+08:00,2023-06-13 12:10:32.481869+08:00,1,updating,2018,95,1000.0,"<p>Incident investigations, response and advice</p>",projects/2018-95/fishkill2012edited.jpeg,<p>Rivers and estuaries science supporting management</p>,"<p>Science support for management including incident response, monitoring, reporting and advice.</p>",2018-07-01,2021-06-30,20.0,8.0,100458,100458.0,,"K Trayler, J Cosgrove, P Novak, S Thompson",Swan,Swan Coastal,Swan Coastal Plain,Swan,K Trayler,,"rivers, estuaries, science, incidents, monitoring"
433,5,1,2014-06-06 13:16:10.822000+08:00,2022-09-01 16:16:04.196480+08:00,0,closure requested,2014,1,1000.0,<p>Understanding the changing fire environment of south-west Western Australia</p>,projects/2014-1/DSCN6843.jpeg,<p>Managing fire in a drier and more fire-prone landscape.</p>,<p>External collaborators - Bureau of Meteorology; Centre for Australian Weather and Climate Research; Bushfire Dynamics and Applicatons CSIRO Ecosystem Sciences</p>,2013-01-10,2021-10-01,21.0,6.0,17,17.0,17.0,L Mccaw,"Midwest, Wheatbelt, Swan, South Coast, South West",,"Jarrah Forest, Mallee, Warren","Northern Agricultural, South West, South Coast",L Mccaw,6.0,
707,100437,100934,2018-07-17 14:15:09.872174+08:00,2023-06-13 12:10:32.734962+08:00,0,updating,2018,73,1000.0,<p>Spatial analysis and modelling</p>,projects/2018-73/SDISremotesensimage.jpeg,<p>Spatial analysis and modelling to provide spatially explicit information informing conservation management and other research programs.&nbsp;</p>,"<p>Spatial analysis and modelling are tools used and developed by the Department to assist in the evaluation, interpretation and prediction of conservation values, threatening processes and management actions.&nbsp; These tools generally integrate spatial datasets, expert knowledge and GIS modelling techniques to produce spatially explicit products that can be used to inform decision-making.&nbsp; Projects can be focused on species occurrence (e.g., species distribution models; habitat suitability modelling), animal movement (e.g., home range; identification of habitat linkages), landscape scale processes (e.g., assessment of habitat fragmentation) or assessments such as assessing risk (e.g., feral cattle risk to biodiversity values).&nbsp; Identification of areas of high conservation value for protection are also undertaken through combining numerous conservation value datasets and using software to evaluate possible conservation scenarios.&nbsp;</p>",2014-01-01,,19.0,1.0,100448,100450.0,,"J Kinloch, K Zdunic, G Loewenthal, B Huntley, G Pitt",All Regions,All DPaW Districts,"All IBRA Regions, All IMCRA Regions",All Regions,"K Zdunic, J Kinloch",31.0,"analysis, modelling, spatial, GIS"
